period,midpoint,Raw SEC,Smooth SEC,dH,Subregion
2015/05 - 2020/05,2017-11-28 11:43:39.140625,-0.006,-0.003,-0.5008821371593513,CE
2015/06 - 2020/06,2017-12-29 11:55:57.421875,-0.006,-0.007,-0.5071056648739614,CE
2015/07 - 2020/07,2018-01-28 12:02:43.476562,-0.006,-0.008,-0.5133291925885715,CE
2015/08 - 2020/08,2018-02-28 12:15:01.757812,-0.006,-0.011,-0.5195527203031816,CE
2015/09 - 2020/09,2018-03-31 12:55:09.960938,-0.017,-0.013,-0.5314019802608527,CE
2015/10 - 2020/10,2018-04-30 13:01:56.015625,-0.017,-0.015,-0.548876972461585,CE
2015/11 - 2020/11,2018-05-31 13:14:14.296875,-0.017,-0.017,-0.5663519646623172,CE
2015/12 - 2020/12,2018-06-30 12:48:50.273438,-0.017,-0.02,-0.5838269568630494,CE
2016/01 - 2021/01,2018-07-31 13:01:08.554688,-0.017,-0.023,-0.6013019490637816,CE
2016/02 - 2021/02,2018-08-30 01:22:08.906250,-0.03,-0.025,-0.6252198559814133,CE
2016/03 - 2021/03,2018-09-29 00:56:44.882812,-0.03,-0.028,-0.6555806776159443,CE
2016/04 - 2021/04,2018-10-30 00:09:03.164062,-0.03,-0.035,-0.6859414992504753,CE
2016/05 - 2021/05,2018-11-28 23:43:39.140625,-0.03,-0.039,-0.7163023208850063,CE
2016/06 - 2021/06,2018-12-29 23:55:57.421875,-0.052,-0.043,-0.757308193075005,CE
2016/07 - 2021/07,2019-01-29 00:02:43.476562,-0.052,-0.047,-0.8089591158204712,CE
2016/08 - 2021/08,2019-03-01 00:15:01.757812,-0.052,-0.052,-0.8606100385659374,CE
2016/09 - 2021/09,2019-04-01 00:55:09.960938,-0.052,-0.057,-0.9122609613114037,CE
2016/10 - 2021/10,2019-05-01 01:01:56.015625,-0.052,-0.063,-0.9639118840568699,CE
2016/11 - 2021/11,2019-06-01 01:14:14.296875,-0.08,-0.069,-1.0298979604267515,CE
2016/12 - 2021/12,2019-07-01 00:48:50.273438,-0.08,-0.075,-1.1102191904210486,CE
2017/01 - 2022/01,2019-08-01 01:08:15.703125,-0.08,-0.08,-1.1905404204153456,CE
2017/02 - 2022/02,2019-08-30 01:16:31.406250,-0.08,-0.08,-1.2708616504096426,CE
2017/03 - 2022/03,2019-09-29 00:56:18.515625,-0.08,-0.081,-1.3507781462394632,CE
2017/04 - 2022/04,2019-10-30 00:11:46.640625,-0.081,-0.081,-1.4311575727188028,CE
2017/05 - 2022/05,2019-11-28 23:51:33.750000,-0.081,-0.081,-1.5124046640121378,CE
2017/06 - 2022/06,2019-12-30 00:07:01.875000,-0.081,-0.083,-1.5936517553054728,CE
2017/07 - 2022/07,2020-01-28 23:46:48.984375,-0.081,-0.085,-1.6748988465988077,CE
2017/08 - 2022/08,2020-02-29 00:02:17.109375,-0.091,-0.087,-1.7612093226634897,CE
2017/09 - 2022/09,2020-03-31 01:17:45.234375,-0.091,-0.089,-1.8525831834995188,CE
2017/10 - 2022/10,2020-04-30 00:57:32.343750,-0.091,-0.091,-1.9439570443355478,CE
2017/11 - 2022/11,2020-05-31 01:13:00.468750,-0.091,-0.093,-2.035330905171577,CE
2017/12 - 2022/12,2020-06-30 00:52:47.578125,-0.091,-0.094,-2.126704766007606,CE
2018/01 - 2023/01,2020-07-31 01:08:15.703125,-0.099,-0.096,-2.2216975936316885,CE
2018/02 - 2023/02,2020-08-29 01:16:31.406250,-0.099,-0.097,-2.3203093880438246,CE
2018/03 - 2023/03,2020-09-28 00:56:18.515625,-0.099,-0.095,-2.4189211824559607,CE
2018/04 - 2023/04,2020-10-29 00:11:46.640625,-0.099,-0.091,-2.5175329768680967,CE
2018/05 - 2023/05,2020-11-27 23:51:33.750000,-0.079,-0.087,-2.6060920307063498,CE
2018/06 - 2023/06,2020-12-29 00:07:01.875000,-0.079,-0.083,-2.6845983439707197,CE
2018/07 - 2023/07,2021-01-27 23:46:48.984375,-0.079,-0.079,-2.7631046572350897,CE
2018/08 - 2023/08,2021-02-28 00:02:17.109375,-0.079,-0.079,-2.8416109704994597,CE
2018/09 - 2023/09,2021-03-31 01:17:45.234375,-0.079,-0.079,-2.9201172837638296,CE
1991/07 - 1996/07,1994-01-28 12:02:43.476562,-0.124,-0.124,0.0,CW
1991/08 - 1996/08,1994-02-28 12:15:01.757812,-0.124,-0.124,-0.12414118647575378,CW
1991/09 - 1996/09,1994-03-31 12:55:09.960938,-0.124,-0.124,-0.24828237295150757,CW
1991/10 - 1996/10,1994-04-30 13:01:56.015625,-0.124,-0.119,-0.37242355942726135,CW
1991/11 - 1996/11,1994-05-31 13:14:14.296875,-0.124,-0.114,-0.49656474590301514,CW
1991/12 - 1996/12,1994-06-30 12:48:50.273438,-0.099,-0.109,-0.6081688143312931,CW
1992/01 - 1997/01,1994-07-31 13:01:08.554688,-0.099,-0.104,-0.7072357647120953,CW
1992/02 - 1997/02,1994-08-30 01:22:08.906250,-0.099,-0.094,-0.8063027150928974,CW
1992/03 - 1997/03,1994-09-29 00:56:44.882812,-0.099,-0.088,-0.9053696654736996,CW
1992/04 - 1997/04,1994-10-30 00:09:03.164062,-0.075,-0.081,-0.9925479553639889,CW
1992/05 - 1997/05,1994-11-28 23:43:39.140625,-0.066,-0.075,-1.0634020380675793,CW
1992/06 - 1997/06,1994-12-29 23:55:57.421875,-0.066,-0.068,-1.1298205740749836,CW
1992/07 - 1997/07,1995-01-29 00:02:43.476562,-0.066,-0.057,-1.196239110082388,CW
1992/08 - 1997/08,1995-03-01 00:15:01.757812,-0.066,-0.047,-1.2626576460897923,CW
1992/09 - 1997/09,1995-04-01 00:55:09.960938,-0.019,-0.038,-1.305389686487615,CW
1992/10 - 1997/10,1995-05-01 01:01:56.015625,-0.019,-0.029,-1.3244352312758565,CW
1992/11 - 1997/11,1995-06-01 01:14:14.296875,-0.019,-0.019,-1.3434807760640979,CW
1992/12 - 1997/12,1995-07-01 00:48:50.273438,-0.019,-0.005,-1.3625263208523393,CW
1993/01 - 1998/01,1995-08-01 01:08:15.703125,-0.019,0.009,-1.3815718656405807,CW
1993/02 - 1998/02,1995-08-30 01:16:31.406250,0.052,0.024,-1.3651248402893543,CW
1993/03 - 1998/03,1995-09-29 00:56:18.515625,0.052,0.038,-1.3131852447986603,CW
1993/04 - 1998/04,1995-10-30 00:11:46.640625,0.052,0.06,-1.2612456493079662,CW
1993/05 - 1998/05,1995-11-28 23:51:33.750000,0.052,0.069,-1.2093060538172722,CW
1993/06 - 1998/06,1995-12-30 00:07:01.875000,0.095,0.078,-1.1360609885305166,CW
1993/07 - 1998/07,1996-01-28 23:46:48.984375,0.095,0.086,-1.0415104534476995,CW
1993/08 - 1998/08,1996-02-29 00:02:17.109375,0.095,0.095,-0.9469599183648825,CW
1993/09 - 1998/09,1996-03-31 00:17:45.234375,0.095,0.102,-0.8524093832820654,CW
1993/10 - 1998/10,1996-04-30 00:57:32.343750,0.095,0.109,-0.7578588481992483,CW
1993/11 - 1998/11,1996-05-31 01:13:00.468750,0.131,0.117,-0.644910616800189,CW
1993/12 - 1998/12,1996-06-30 00:52:47.578125,0.131,0.124,-0.5135646890848875,CW
1994/01 - 1999/01,1996-07-31 01:08:15.703125,0.131,0.131,-0.382218761369586,CW
1994/02 - 1999/02,1996-08-29 01:16:31.406250,0.131,0.126,-0.2508728336542845,CW
1994/03 - 1999/03,1996-09-28 00:56:18.515625,0.131,0.122,-0.11952690593898296,CW
1994/04 - 1999/04,1996-10-29 00:11:46.640625,0.107,0.117,-0.00044782646000385284,CW
1994/05 - 1999/05,1996-11-27 23:51:33.750000,0.107,0.112,0.10636440478265285,CW
1994/06 - 1999/06,1996-12-29 00:07:01.875000,0.107,0.105,0.21317663602530956,CW
1994/07 - 1999/07,1997-01-27 23:46:48.984375,0.107,0.103,0.31998886726796627,CW
1994/08 - 1999/08,1997-02-28 00:02:17.109375,0.096,0.101,0.4215905275195837,CW
1994/09 - 1999/09,1997-03-31 01:17:45.234375,0.096,0.098,0.5179816167801619,CW
1994/10 - 1999/10,1997-04-30 00:57:32.343750,0.096,0.096,0.61437270604074,CW
1994/11 - 1999/11,1997-05-31 01:13:00.468750,0.096,0.096,0.7107637953013182,CW
1994/12 - 1999/12,1997-06-30 00:52:47.578125,0.096,0.096,0.8071548845618963,CW
1995/01 - 2000/01,1997-07-31 01:01:08.554688,0.095,0.096,0.9028541464358568,CW
1995/02 - 2000/02,1997-08-29 01:02:17.109375,0.095,0.095,0.9978615809231997,CW
1995/03 - 2000/03,1997-09-28 12:56:44.882812,0.095,0.094,1.0928690154105425,CW
1995/04 - 2000/04,1997-10-29 12:09:03.164062,0.095,0.094,1.1878764498978853,CW
1995/05 - 2000/05,1997-11-28 11:43:39.140625,0.091,0.094,1.2809025254100561,CW
1995/06 - 2000/06,1997-12-29 11:55:57.421875,0.096,0.095,1.374203784391284,CW
1995/07 - 2000/07,1998-01-28 12:02:43.476562,0.096,0.095,1.469761585816741,CW
1995/08 - 2000/08,1998-02-28 12:15:01.757812,0.096,0.092,1.565319387242198,CW
1995/09 - 2000/09,1998-03-31 12:55:09.960938,0.096,0.089,1.660877188667655,CW
1995/10 - 2000/10,1998-04-30 13:01:56.015625,0.078,0.085,1.7478720042854548,CW
1995/11 - 2000/11,1998-05-31 13:14:14.296875,0.078,0.082,1.8263038340955973,CW
1995/12 - 2000/12,1998-06-30 12:48:50.273438,0.078,0.078,1.9047356639057398,CW
1996/01 - 2001/01,1998-07-31 13:01:08.554688,0.078,0.074,1.9831674937158823,CW
1996/02 - 2001/02,1998-08-30 01:22:08.906250,0.074,0.07,2.059527201578021,CW
1996/03 - 2001/03,1998-09-29 00:56:44.882812,0.059,0.066,2.126101978123188,CW
1996/04 - 2001/04,1998-10-30 00:09:03.164062,0.059,0.062,2.184963945299387,CW
1996/05 - 2001/05,1998-11-28 23:43:39.140625,0.059,0.056,2.243825912475586,CW
1996/06 - 2001/06,1998-12-29 23:55:57.421875,0.059,0.053,2.302687879651785,CW
1996/07 - 2001/07,1999-01-29 00:02:43.476562,0.045,0.051,2.3547221776098013,CW
1996/08 - 2001/08,1999-03-01 00:15:01.757812,0.045,0.048,2.399928806349635,CW
1996/09 - 2001/09,1999-04-01 00:55:09.960938,0.045,0.045,2.445135435089469,CW
1996/10 - 2001/10,1999-05-01 01:01:56.015625,0.045,0.046,2.490342063829303,CW
1996/11 - 2001/11,1999-06-01 01:14:14.296875,0.045,0.047,2.5355486925691366,CW
1996/12 - 2001/12,1999-07-01 00:48:50.273438,0.051,0.049,2.5836071465164423,CW
1997/01 - 2002/01,1999-08-01 01:08:15.703125,0.051,0.05,2.63451742567122,CW
1997/02 - 2002/02,1999-08-30 01:16:31.406250,0.051,0.053,2.6854277048259974,CW
1997/03 - 2002/03,1999-09-29 00:56:18.515625,0.051,0.054,2.736337983980775,CW
1997/04 - 2002/04,1999-10-30 01:11:46.640625,0.06,0.056,2.7915945053100586,CW
1997/05 - 2002/05,1999-11-28 23:51:33.750000,0.06,0.058,2.8511972688138485,CW
1997/06 - 2002/06,1999-12-30 00:07:01.875000,0.06,0.06,2.9108000323176384,CW
1997/07 - 2002/07,2000-01-28 23:46:48.984375,0.06,0.06,2.9704027958214283,CW
1997/08 - 2002/08,2000-02-29 00:02:17.109375,0.06,0.061,3.030005559325218,CW
1997/09 - 2002/09,2000-03-31 01:17:45.234375,0.063,0.062,3.0915360283106565,CW
1997/10 - 2002/10,2000-04-30 00:57:32.343750,0.063,0.063,3.1549942027777433,CW
1997/11 - 2002/11,2000-05-31 01:13:00.468750,0.063,0.062,3.21845237724483,CW
1997/12 - 2002/12,2000-06-30 00:52:47.578125,0.063,0.065,3.281910551711917,CW
1998/01 - 2003/01,2000-07-31 01:08:15.703125,0.056,0.068,3.341426555067301,CW
1998/02 - 2003/02,2000-08-29 01:16:31.406250,0.078,0.071,3.4083731155842543,CW
1998/03 - 2003/03,2000-09-28 00:56:18.515625,0.078,0.074,3.4866924043744802,CW
1998/04 - 2003/04,2000-10-29 01:11:46.640625,0.078,0.076,3.5650116931647062,CW
1998/05 - 2003/05,2000-11-27 23:51:33.750000,0.078,0.073,3.643330981954932,CW
1998/06 - 2003/06,2000-12-29 00:07:01.875000,0.066,0.071,3.7156013567000628,CW
1998/07 - 2003/07,2001-01-27 23:46:48.984375,0.066,0.069,3.781822817400098,CW
1998/08 - 2003/08,2001-02-28 00:02:17.109375,0.066,0.066,3.848044278100133,CW
1998/09 - 2003/09,2001-03-31 01:17:45.234375,0.066,0.063,3.914265738800168,CW
1998/10 - 2003/10,2001-04-30 00:57:32.343750,0.066,0.059,3.980487199500203,CW
1998/11 - 2003/11,2001-05-31 01:13:00.468750,0.049,0.056,4.037911159917712,CW
1998/12 - 2003/12,2001-06-30 00:52:47.578125,0.049,0.052,4.086537620052695,CW
1999/01 - 2004/01,2001-07-31 01:01:08.554688,0.049,0.045,4.135164080187678,CW
1999/02 - 2004/02,2001-08-29 01:02:17.109375,0.049,0.037,4.183790540322661,CW
1999/03 - 2004/03,2001-09-28 12:56:44.882812,0.028,0.03,4.222294468432665,CW
1999/04 - 2004/04,2001-10-29 12:09:03.164062,0.013,0.023,4.243060837965459,CW
1999/05 - 2004/05,2001-11-28 11:43:39.140625,0.013,0.016,4.256212180946022,CW
1999/06 - 2004/06,2001-12-29 11:55:57.421875,0.013,0.011,4.269363523926586,CW
1999/07 - 2004/07,2002-01-28 12:02:43.476562,0.013,0.008,4.2825148669071496,CW
1999/08 - 2004/08,2002-02-28 12:15:01.757812,0.0,0.005,4.289093618095421,CW
1999/09 - 2004/09,2002-03-31 12:55:09.960938,0.0,0.003,4.289099777491401,CW
1999/10 - 2004/10,2002-04-30 13:01:56.015625,0.0,-0.002,4.289105936887381,CW
1999/11 - 2004/11,2002-05-31 13:14:14.296875,0.0,-0.006,4.289112096283361,CW
1999/12 - 2004/12,2002-06-30 12:48:50.273438,-0.011,-0.01,4.283737519201168,CW
2000/01 - 2005/01,2002-07-31 13:01:08.554688,-0.02,-0.014,4.268159214783736,CW
2000/02 - 2005/02,2002-08-30 01:22:08.906250,-0.02,-0.018,4.24775791950924,CW
2000/03 - 2005/03,2002-09-29 00:56:44.882812,-0.02,-0.024,4.227356624234744,CW
2000/04 - 2005/04,2002-10-30 00:09:03.164062,-0.02,-0.027,4.206955328960248,CW
2000/05 - 2005/05,2002-11-28 23:43:39.140625,-0.038,-0.031,4.177824220065304,CW
2000/06 - 2005/06,2002-12-29 23:55:57.421875,-0.038,-0.034,4.139963297549912,CW
2000/07 - 2005/07,2003-01-29 00:02:43.476562,-0.038,-0.038,4.102102375034519,CW
2000/08 - 2005/08,2003-03-01 00:15:01.757812,-0.038,-0.042,4.064241452519127,CW
2000/09 - 2005/09,2003-04-01 00:55:09.960938,-0.038,-0.046,4.026380530003735,CW
2000/10 - 2005/10,2003-05-01 01:01:56.015625,-0.059,-0.05,3.978167103980013,CW
2000/11 - 2005/11,2003-06-01 01:14:14.296875,-0.059,-0.054,3.919601174447962,CW
2000/12 - 2005/12,2003-07-01 00:48:50.273438,-0.059,-0.06,3.861035244915911,CW
2001/01 - 2006/01,2003-08-01 01:08:15.703125,-0.059,-0.061,3.80246931538386,CW
2001/02 - 2006/02,2003-08-30 01:16:31.406250,-0.065,-0.062,3.740890162442156,CW
2001/03 - 2006/03,2003-09-29 00:56:18.515625,-0.065,-0.063,3.6762977860907995,CW
2001/04 - 2006/04,2003-10-30 00:11:46.640625,-0.065,-0.065,3.611705409739443,CW
2001/05 - 2006/05,2003-11-28 23:51:33.750000,-0.065,-0.067,3.5471130333880865,CW
2001/06 - 2006/06,2003-12-30 00:07:01.875000,-0.065,-0.069,3.48252065703673,CW
2001/07 - 2006/07,2004-01-28 23:46:48.984375,-0.075,-0.071,3.4128027766982996,CW
2001/08 - 2006/08,2004-02-29 00:02:17.109375,-0.075,-0.073,3.3379593923727953,CW
2001/09 - 2006/09,2004-03-31 01:17:45.234375,-0.075,-0.077,3.263116008047291,CW
2001/10 - 2006/10,2004-04-30 00:57:32.343750,-0.075,-0.08,3.1882726237217867,CW
2001/11 - 2006/11,2004-05-31 01:13:00.468750,-0.084,-0.083,3.1086528211872064,CW
2001/12 - 2006/12,2004-06-30 00:52:47.578125,-0.09,-0.086,3.021549245719143,CW
2002/01 - 2007/01,2004-07-31 01:08:15.703125,-0.09,-0.089,2.9317383155266725,CW
2002/02 - 2007/02,2004-08-29 01:16:31.406250,-0.09,-0.091,2.841927385334202,CW
2002/03 - 2007/03,2004-09-28 00:56:18.515625,-0.09,-0.093,2.7521164551417314,CW
2002/04 - 2007/04,2004-10-29 01:11:46.640625,-0.097,-0.094,2.658938585225769,CW
2002/05 - 2007/05,2004-11-27 23:51:33.750000,-0.097,-0.095,2.5623937755863153,CW
2002/06 - 2007/06,2004-12-29 00:07:01.875000,-0.097,-0.097,2.4658489659468614,CW
2002/07 - 2007/07,2005-01-27 23:46:48.984375,-0.097,-0.095,2.3693041563074075,CW
2002/08 - 2007/08,2005-02-28 00:02:17.109375,-0.097,-0.093,2.2727593466679537,CW
2002/09 - 2007/09,2005-03-31 01:17:45.234375,-0.087,-0.091,2.180974843357035,CW
2002/10 - 2007/10,2005-04-30 00:57:32.343750,-0.087,-0.089,2.093950646374651,CW
2002/11 - 2007/11,2005-05-31 01:13:00.468750,-0.087,-0.087,2.0069264493922674,CW
2002/12 - 2007/12,2005-06-30 00:52:47.578125,-0.087,-0.087,1.9199022524098837,CW
2003/01 - 2008/01,2005-07-31 01:01:08.554688,-0.088,-0.088,1.832371538881489,CW
2003/02 - 2008/02,2005-08-29 01:02:17.109375,-0.088,-0.088,1.7443343088070833,CW
2003/03 - 2008/03,2005-09-28 12:56:44.882812,-0.088,-0.088,1.6562970787326776,CW
2003/04 - 2008/04,2005-10-29 13:09:03.164062,-0.088,-0.091,1.568259848658272,CW
2003/05 - 2008/05,2005-11-28 11:43:39.140625,-0.088,-0.094,1.4802226185838663,CW
2003/06 - 2008/06,2005-12-29 11:55:57.421875,-0.102,-0.096,1.3852712646166765,CW
2003/07 - 2008/07,2006-01-28 12:02:43.476562,-0.102,-0.099,1.2834057867567026,CW
2003/08 - 2008/08,2006-02-28 12:15:01.757812,-0.102,-0.103,1.1815403088967287,CW
2003/09 - 2008/09,2006-03-31 12:55:09.960938,-0.102,-0.105,1.0796748310367548,CW
2003/10 - 2008/10,2006-04-30 13:01:56.015625,-0.106,-0.108,0.9756393343250238,CW
2003/11 - 2008/11,2006-05-31 13:14:14.296875,-0.114,-0.11,0.8654944285790407,CW
2003/12 - 2008/12,2006-06-30 12:48:50.273438,-0.114,-0.113,0.7514101326505624,CW
2004/01 - 2009/01,2006-07-31 13:01:08.554688,-0.114,-0.114,0.6373258367220842,CW
2004/02 - 2009/02,2006-08-30 01:22:08.906250,-0.114,-0.114,0.523241540793606,CW
2004/03 - 2009/03,2006-09-29 00:56:44.882812,-0.113,-0.114,0.4095063231925451,CW
2004/04 - 2009/04,2006-10-30 00:09:03.164062,-0.113,-0.114,0.2961201839189016,CW
2004/05 - 2009/05,2006-11-28 23:43:39.140625,-0.113,-0.113,0.1827340446452581,CW
2004/06 - 2009/06,2006-12-29 23:55:57.421875,-0.113,-0.116,0.06934790537161462,CW
2004/07 - 2009/07,2007-01-29 00:02:43.476562,-0.113,-0.119,-0.04403823390202888,CW
2004/08 - 2009/08,2007-03-01 00:15:01.757812,-0.128,-0.122,-0.16490421965318092,CW
2004/09 - 2009/09,2007-04-01 00:55:09.960938,-0.128,-0.125,-0.2932500518818415,CW
2004/10 - 2009/10,2007-05-01 01:01:56.015625,-0.128,-0.129,-0.4215958841105021,CW
2004/11 - 2009/11,2007-06-01 01:14:14.296875,-0.128,-0.129,-0.5499417163391627,CW
2004/12 - 2009/12,2007-07-01 00:48:50.273438,-0.13,-0.129,-0.6791604883928812,CW
2005/01 - 2010/01,2007-08-01 01:08:15.703125,-0.13,-0.13,-0.8092522002716578,CW
2005/02 - 2010/02,2007-08-30 01:16:31.406250,-0.13,-0.13,-0.9393439121504343,CW
2005/03 - 2010/03,2007-09-29 00:56:18.515625,-0.13,-0.13,-1.0694356240292109,CW
2005/04 - 2010/04,2007-10-30 00:11:46.640625,-0.13,-0.13,-1.1995273359079874,CW
2005/05 - 2010/05,2007-11-28 23:51:33.750000,-0.13,-0.13,-1.329643001403383,CW
2005/06 - 2010/06,2007-12-30 00:07:01.875000,-0.13,-0.13,-1.4597826205153979,CW
2005/07 - 2010/07,2008-01-28 23:46:48.984375,-0.13,-0.128,-1.5899222396274126,CW
2005/08 - 2010/08,2008-02-29 00:02:17.109375,-0.13,-0.125,-1.7200618587394274,CW
2005/09 - 2010/09,2008-03-31 01:17:45.234375,-0.119,-0.122,-1.844667283441595,CW
2005/10 - 2010/10,2008-04-30 00:57:32.343750,-0.114,-0.118,-1.96141299753981,CW
2005/11 - 2010/11,2008-05-31 01:13:00.468750,-0.114,-0.115,-2.07583319544392,CW
2005/12 - 2010/12,2008-06-30 00:52:47.578125,-0.114,-0.111,-2.19025339334803,CW
2006/01 - 2011/01,2008-07-31 01:08:15.703125,-0.114,-0.108,-2.30467359125214,CW
2006/02 - 2011/02,2008-08-29 01:16:31.406250,-0.097,-0.104,-2.4105386152823485,CW
2006/03 - 2011/03,2008-09-28 00:56:18.515625,-0.097,-0.101,-2.5078484654386557,CW
2006/04 - 2011/04,2008-10-29 00:11:46.640625,-0.097,-0.097,-2.605158315594963,CW
2006/05 - 2011/05,2008-11-27 23:51:33.750000,-0.097,-0.095,-2.70246816575127,CW
2006/06 - 2011/06,2008-12-29 00:07:01.875000,-0.097,-0.093,-2.7997780159075774,CW
2006/07 - 2011/07,2009-01-27 23:46:48.984375,-0.086,-0.091,-2.891417728360466,CW
2006/08 - 2011/08,2009-02-28 00:02:17.109375,-0.086,-0.088,-2.9773873031099356,CW
2006/09 - 2011/09,2009-03-31 01:17:45.234375,-0.086,-0.085,-3.0633568778594054,CW
2006/10 - 2011/10,2009-04-30 00:57:32.343750,-0.086,-0.085,-3.149326452608875,CW
2006/11 - 2011/11,2009-05-31 01:13:00.468750,-0.083,-0.084,-3.2337175585289515,CW
2006/12 - 2011/12,2009-06-30 00:52:47.578125,-0.083,-0.083,-3.3165301956196345,CW
2007/01 - 2012/01,2009-07-31 01:01:08.554688,-0.083,-0.083,-3.3993428327103175,CW
2007/02 - 2012/02,2009-08-29 01:02:17.109375,-0.083,-0.083,-3.4821554698010004,CW
2007/03 - 2012/03,2009-09-28 12:56:44.882812,-0.083,-0.082,-3.5649681068916834,CW
2007/04 - 2012/04,2009-10-29 12:09:03.164062,-0.082,-0.082,-3.6473273985047854,CW
2007/05 - 2012/05,2009-11-28 11:43:39.140625,-0.082,-0.082,-3.7292333446403063,CW
2007/06 - 2012/06,2009-12-29 11:55:57.421875,-0.082,-0.083,-3.8111392907758272,CW
2007/07 - 2012/07,2010-01-28 12:02:43.476562,-0.082,-0.085,-3.893045236911348,CW
2007/08 - 2012/08,2010-02-28 12:15:01.757812,-0.09,-0.086,-3.9788118764718092,CW
2007/09 - 2012/09,2010-03-31 12:55:09.960938,-0.088,-0.087,-4.067770259078316,CW
2007/10 - 2012/10,2010-04-30 13:01:56.015625,-0.088,-0.089,-4.156059691305927,CW
2007/11 - 2012/11,2010-05-31 13:14:14.296875,-0.088,-0.087,-4.244349123533539,CW
2007/12 - 2012/12,2010-06-30 12:48:50.273438,-0.088,-0.086,-4.33263855576115,CW
2008/01 - 2013/01,2010-07-31 13:01:08.554688,-0.083,-0.085,-4.418308222289852,CW
2008/02 - 2013/02,2010-08-30 01:22:08.906250,-0.083,-0.084,-4.501358123119644,CW
2008/03 - 2013/03,2010-09-29 00:56:44.882812,-0.083,-0.083,-4.584408023949436,CW
2008/04 - 2013/04,2010-10-30 01:09:03.164062,-0.083,-0.087,-4.667457924779228,CW
2008/05 - 2013/05,2010-11-28 23:43:39.140625,-0.083,-0.091,-4.75050782560902,CW
2008/06 - 2013/06,2010-12-29 23:55:57.421875,-0.104,-0.095,-4.843826720114521,CW
2008/07 - 2013/07,2011-01-29 00:02:43.476562,-0.104,-0.099,-4.94741460829573,CW
2008/08 - 2013/08,2011-03-01 00:15:01.757812,-0.104,-0.106,-5.05100249647694,CW
2008/09 - 2013/09,2011-04-01 00:55:09.960938,-0.104,-0.108,-5.15459038465815,CW
2008/10 - 2013/10,2011-05-01 01:01:56.015625,-0.115,-0.11,-5.2636486008723296,CW
2008/11 - 2013/11,2011-06-01 01:14:14.296875,-0.115,-0.112,-5.37817714511948,CW
2008/12 - 2013/12,2011-07-01 00:48:50.273438,-0.115,-0.115,-5.49270568936663,CW
2009/01 - 2014/01,2011-08-01 01:08:15.703125,-0.115,-0.122,-5.607234233613781,CW
2009/02 - 2014/02,2011-08-30 01:16:31.406250,-0.115,-0.13,-5.721762777860931,CW
2009/03 - 2014/03,2011-09-29 00:56:18.515625,-0.153,-0.138,-5.855744836475424,CW
2009/04 - 2014/04,2011-10-30 01:11:46.640625,-0.153,-0.146,-6.009180409457258,CW
2009/05 - 2014/05,2011-11-28 23:51:33.750000,-0.153,-0.156,-6.1626159824390925,CW
2009/06 - 2014/06,2011-12-30 00:07:01.875000,-0.153,-0.16,-6.316051555420927,CW
2009/07 - 2014/07,2012-01-28 23:46:48.984375,-0.168,-0.164,-6.4765317119617976,CW
2009/08 - 2014/08,2012-02-29 00:02:17.109375,-0.172,-0.167,-6.6462753988762415,CW
2009/09 - 2014/09,2012-03-31 01:17:45.234375,-0.172,-0.171,-6.8182380326052225,CW
2009/10 - 2014/10,2012-04-30 00:57:32.343750,-0.172,-0.172,-6.990200666334204,CW
2009/11 - 2014/11,2012-05-31 01:13:00.468750,-0.172,-0.173,-7.162163300063185,CW
2009/12 - 2014/12,2012-06-30 00:52:47.578125,-0.174,-0.173,-7.335097713019422,CW
2010/01 - 2015/01,2012-07-31 01:08:15.703125,-0.174,-0.174,-7.509003905202917,CW
2010/02 - 2015/02,2012-08-29 01:16:31.406250,-0.174,-0.174,-7.6829100973864115,CW
2010/03 - 2015/03,2012-09-28 00:56:18.515625,-0.174,-0.173,-7.856816289569906,CW
2010/04 - 2015/04,2012-10-29 00:11:46.640625,-0.174,-0.172,-8.0307224817534,CW
2010/05 - 2015/05,2012-11-27 23:51:33.750000,-0.168,-0.17,-8.201705840971044,CW
2010/06 - 2015/06,2012-12-29 00:07:01.875000,-0.168,-0.169,-8.369766367222837,CW
2010/07 - 2015/07,2013-01-27 23:46:48.984375,-0.168,-0.169,-8.53782689347463,CW
2010/08 - 2015/08,2013-02-28 00:02:17.109375,-0.168,-0.17,-8.705887419726423,CW
2010/09 - 2015/09,2013-03-31 00:17:45.234375,-0.172,-0.17,-8.875861784066728,CW
2010/10 - 2015/10,2013-04-30 00:57:32.343750,-0.172,-0.171,-9.047749986495546,CW
2010/11 - 2015/11,2013-05-31 01:13:00.468750,-0.172,-0.172,-9.219638188924364,CW
2010/12 - 2015/12,2013-06-30 00:52:47.578125,-0.172,-0.17,-9.391526391353182,CW
2011/01 - 2016/01,2013-07-31 01:01:08.554688,-0.172,-0.168,-9.563414593782,CW
2011/02 - 2016/02,2013-08-29 01:02:17.109375,-0.163,-0.166,-9.730772776152662,CW
